출원번호,등록번호,출원일,발명의 명칭,출원인,출원인_norm,출원인_그룹,출원인_국적1,WIPS패밀리 ID,_패밀리내건수,Current CPC Main,label_v1,label_source,신호_휴머노이드,신호_Tier,신호_제외_수술,신호_제외_외골격,신호_제외_청소,신호_제외_물류전용,신호_제외_완구,_결함
16/325000,11673279,2017-08-07,Isolator system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92300458,1,B25J-0021/02,GRAY,,False,False,False,False,False,False,False,
16/196751,10919149,2018-11-20,Controller for robot and inverse transforming method for robot,DENSO WAVE INCORPORATED,DENSO WAVE,DENSO,JP,92302945,1,B25J-0009/1607,GRAY,,False,False,False,False,False,False,False,
16/963952,11389964,2019-02-19,Actively damped robot,BAE SYSTEMS PLC,BAE SYSTEMS,BAE SYSTEMS,GB,92306257,1,B25J-0009/1694,GRAY,,False,False,False,False,False,False,False,
16/348137,11305431,2017-11-08,System and method for instructing a robot,COGNIBOTICS AB,COGNIBOTICS,COGNIBOTICS,SE,92308060,1,B25J-0009/1689,GRAY,,False,True,False,False,False,False,False,
15/937690,10675768,2018-03-27,"Robotic end effector assembly, system, and method of using the same",The Boeing Company,THE BOEING,THE BOEING,US,92309059,1,B25J-0018/02,GRAY,,False,True,False,False,False,False,False,
16/479671,11331798,2018-01-19,Robot system and robot controller,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92313474,1,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
17/058298,11110610,2019-06-18,Workbench system,BAE SYSTEMS PLC,BAE SYSTEMS,BAE SYSTEMS,GB,92315428,2,B25J-0009/0096,GRAY,,False,True,False,False,False,False,False,
16/486291,11279029,2018-02-27,Articulated-arm robot and method for machining a workpiece by means of the articulated-arm robot,FILL GESELLSCHAFT M.B.H.,FILL GESELLSCHAFT MBH,FILL GESELLSCHAFT MBH,AT,92316737,1,B25J-0009/1638,GRAY,,False,True,False,False,False,False,False,
16/604779,11407113,2018-04-12,Device usable by robot and human,VOLVO TRUCK CORPORATION,VOLVO TRUCK,VOLVO TRUCK,SE,92320258,1,B25J-0009/1679,GRAY,,False,True,False,False,False,False,False,
15/679010,10576622,2017-08-16,Robotic manipulator,QUALCOMM INCORPORATED,QUALCOMM,QUALCOMM,US,92320632,1,B25J-0009/065,GRAY,,False,True,False,False,False,False,False,
16/897850,11364637,2020-06-10,Intelligent object tracking,"HANGZHOU TARO POSITIONING TECHNOLOGY CO., LTD.",HANGZHOU TARO POSITIONING TECHNOLOGY,HANGZHOU TARO POSITIONING TECHNOLOGY,CN,92327775,1,B25J-0009/1697,GRAY,,False,False,False,False,False,False,False,
16/747525,10889002,2020-01-20,Multi-device robot control,X-TEND ROBOTICS INC.,X-TEND ROBOTICS,X-TEND ROBOTICS,US,92328012,2,B25J-0013/006,GRAY,,False,True,False,False,False,False,False,
16/717315, ,2019-12-17,TRANSFER APPARATUS AND TRANSFER METHOD,TVI ENTWICKLUNG & PRODUKTION GMBH,TVI ENTWICKLUNG & PRODUKTION,TVI ENTWICKLUNG & PRODUKTION,DE,92330503,1,B25J-0009/1679,GRAY,,False,True,False,False,False,False,False,등록번호누락
16/788840,11667034,2020-02-12,Computerized system and method using different image views to find grasp locations and trajectories for robotic pick up,SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,92334702,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
16/856660,11389976,2020-04-23,Disposable isolator and product conditioning installation comprising such a disposable isolator,JCE BIOTECHNOLOGY,JCE BIOTECHNOLOGY,JCE BIOTECHNOLOGY,FR,92340636,1,B25J-0021/005,GRAY,,False,True,False,False,False,False,False,
16/957216,11453118,2019-01-11,Industrial robot arm,COGNIBOTICS INC.,COGNIBOTICS,COGNIBOTICS,US,92342252,2,B25J-0009/0072,GRAY,,False,True,False,False,False,False,False,
16/970373,11458640,2019-02-14,Gripping device and industrial robot,NITTA CORPORATION,NITTA,NITTA,JP,92345268,1,B25J-0015/10,GRAY,,False,True,False,False,False,False,False,
17/054401,11376731,2019-05-09,Articulated robot and method of estimating reduced state of gas in gas spring of the articulated robot,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92350348,1,B25J-0009/126,GRAY,,False,True,False,False,False,False,False,
17/043621,11465286,2019-02-22,"Robot control apparatus, maintenance management method, and maintenance management program",OMRON CORPORATION,OMRON,OMRON,JP,92350393,1,B25J-0009/1674,GRAY,,False,False,False,False,False,False,False,
17/105694,11904454,2020-11-27,Robot system and method of controlling the same,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92352111,1,B25J-0013/06,GRAY,,False,False,False,False,False,False,False,
17/064524,11478936,2020-10-06,"Image processing apparatus that processes image picked up by image pickup apparatus attached to robot, control method therefor, and storage medium storing control program therefor",CANON KABUSHIKI KAISHA,CANON,CANON,JP,92352412,1,B25J-0009/1697,GRAY,,False,False,False,False,False,False,False,
17/057311,11986965,2019-06-24,Method and system for continuously storing and later for visually representing internal operating states of a robot,WITTMANN KUNSTSTOFFGERÄTE GMBH,WITTMANN KUNSTSTOFFGERÄTE,WITTMANN KUNSTSTOFFGERÄTE,AT,92353869,1,B25J-0009/1674,GRAY,,False,True,False,False,False,False,False,
17/083440,11453115,2020-10-29,Robot system and control method for robot system,Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,미상,92354180,1,B25J-0005/007,GRAY,,False,True,False,False,False,False,False,
17/262383,11964395,2019-05-16,Method and control system for the calibration of a handling apparatus,KRONES AKTIENGESELLSCHAFT,KRONES,KRONES,DE,92355721,1,B25J-0009/1692,GRAY,,False,False,False,False,False,False,False,
17/278921,11951609,2019-09-13,Mechanical hand,COVVI LIMITED,COVVI,COVVI,GB,92360240,1,B25J-0015/0009,GRAY,,False,True,False,True,False,False,False,
17/345407,11529736,2021-06-11,"Systems, apparatuses, and methods for detecting escalators",Brain Corporation,BRAIN,BRAIN,US,92366063,1,B25J-0009/1674,GRAY,,False,False,False,False,False,False,False,
17/309640,12103161,2019-11-26,Remote-controlled demolition robot with improved field of application and a method to achieve such a demolition robot,BROKK AKTIEBOLAG,BROKK AKTIEBOLAG,BROKK AKTIEBOLAG,SE,92366131,1,B25J-0013/06,GRAY,,False,True,False,False,False,False,False,
17/312521,12151381,2019-12-17,Metallurgic casting installation,"Vesuvius Group, S.A.",VESUVIUS GROUP,VESUVIUS GROUP,BE,92366545,1,B25J-0009/1679,GRAY,,False,False,False,False,False,False,False,
17/416640,12030193,2019-11-27,Method for robot-assisted wiring of electrical components of an electrical switchgear arranged on a mounting plate,RITTAL GMBH & CO. KG,RITTAL & CO KG,RITTAL & CO KG,DE,92366774,1,B25J-0009/1687,GRAY,,False,False,False,False,False,False,False,
17/186060,11794337,2021-02-26,Gripping device for handling items or components of different shape and size,C.R.F. SOCIETA CONSORTILE PER AZIONI,CRF SOCIETA CONSORTILE PER AZIONI,CRF SOCIETA CONSORTILE PER AZIONI,IT,92367087,1,B25J-0009/109,GRAY,,False,True,False,False,False,False,False,
17/151688,11660754,2021-01-19,Detection system and detection method for sensors of robot,TECHMAN ROBOT INC.,TECHMAN ROBOT,TECHMAN ROBOT,TW,92367179,1,B25J-0009/1674,GRAY,,False,False,False,False,False,False,False,
17/173481,11745338,2021-02-11,"Control apparatus, robot, learning apparatus, robot system, and method",OMRON CORPORATION,OMRON,OMRON,JP,92367180,1,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
17/438583,12011838,2020-03-13,Robot system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92373547,1,B25J-0009/1694,GRAY,,False,True,False,False,False,False,False,
17/091574,11597089,2020-11-06,"Method, system, and non-transitory computer-readable recording medium for controlling a destination of a robot","Bear Robotics, Inc.",BEAR ROBOTICS,BEAR ROBOTICS,US,92380994,1,B25J-0009/1666,E_auto,제외전용신호+Tier신호없음,False,False,False,False,True,False,False,
17/767082,11931890,2020-10-12,Human-robot guiding system for agricultural objects detection in unstructured and noisy environment by integrated laser and vision,"THE STATE OF ISRAEL, MINISTRY OF AGRICULTURE & RURAL DEVELOPMENT, AGRICULTURAL RESEARCH ORGANIZATION (ARO) (VOLCANI INSTITUTE)",THE STATE OF ISRAEL MINISTRY OF AGRICULTURE & RURAL DEVELOPMENT AGRICULTURAL RESEARCH ORGANIZATION (ARO) (VOLCANI INSTITUTE),THE STATE OF ISRAEL MINISTRY OF AGRICULTURE & RURAL DEVELOPMENT AGRICULTURAL RESEARCH ORGANIZATION (ARO) (VOLCANI INSTITUTE),IL,92386952,1,B25J-0019/022,GRAY,,False,True,False,False,False,False,False,
17/784683,12296474,2020-12-14,"Position detection method, controller, and robot system",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92390932,1,B25J-0009/10,GRAY,,False,True,False,False,False,False,False,
18/003254,12122046,2021-06-16,Waste sorting robot,GENIE INDUSTRIES BV | MP ZENROBOTICS OY,GENIE INDUSTRIES,GENIE INDUSTRIES,NL,92403177,1,B25J-0019/0058,GRAY,,False,True,False,False,False,False,False,
17/716388,11633864,2022-04-08,Polybag gripping suction cup,"DEXTERITY, INC.",DEXTERITY,DEXTERITY,US,92419886,1,B25J-0015/0683,GRAY,,False,True,False,False,False,False,False,
14/699614,9808937,2015-04-29,Film suction mechanism,"Semiconductor Energy Laboratory Co., Ltd.",SEMICONDUCTOR ENERGY LABORATORY,SEMICONDUCTOR ENERGY LABORATORY,JP,92884447,1,B25J-0015/0616,GRAY,,False,False,False,False,False,False,False,
15/512290,10022860,2015-09-18,Rotational driving mechanism in a robot,"THK CO., LTD.",THK,THK,JP,92887244,1,B25J-0009/123,GRAY,,False,True,False,False,False,False,False,
15/512256,10118290,2015-09-18,Support structure for an upper half body of a robot,"THK CO., LTD.",THK,THK,JP,92887245,1,B25J-0005/00,T1_auto,휴머노이드명시/전건T1_OEM,True,True,False,False,False,False,False,
15/522548,10576624,2015-10-27,Rotational driving mechanism in a robot,"THK CO., LTD.",THK,THK,JP,92888030,1,B25J-0009/106,GRAY,,False,True,False,False,False,False,False,
15/498972,9999972,2017-04-27,Robot arm mechanism and stepping motor control device,Life Robotics Inc.,LIFE ROBOTICS,LIFE ROBOTICS,JP,92888164,1,B25J-0009/1005,GRAY,,False,True,False,False,False,False,False,
15/531065,10052772,2015-11-25,Roll rotation structure in a robot,"THK CO., LTD.",THK,THK,JP,92888599,1,B25J-0017/0291,GRAY,,False,True,False,False,False,False,False,
15/172350,10029371,2016-06-03,Robot,JANOME SEWING MACHINE CO. LTD.,JANOME SEWING MACHINE,JANOME SEWING MACHINE,JP,92892635,1,B25J-0009/1692,GRAY,,False,False,False,False,False,False,False,
15/175603,10226867,2016-06-07,Robot,"JANOME SEWING MACHINE CO., LTD.",JANOME SEWING MACHINE,JANOME SEWING MACHINE,JP,92892727,1,B25J-0009/1664,GRAY,,False,False,False,False,False,False,False,
15/776430,11027418,2016-11-11,Robot and working method by the robot,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92895237,1,B25J-0009/0087,GRAY,,False,True,False,False,False,False,False,
16/810199,11338441,2020-03-05,Calibration system for robot tool and calibration method for the same,"DELTA ELECTRONICS, INC.",DELTA ELECTRONICS,DELTA ELECTRONICS,TW,92909563,1,B25J-0009/1692,GRAY,,False,True,False,False,False,False,False,
16/954114,11305427,2018-11-28,Robot system and robot control method,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92909729,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
17/045727,11717964,2019-04-01,Control device for robot that works collaboratively with people,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92912045,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
16/392673,11167413,2019-04-24,"Robot control apparatus, robot, and robot system",Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,미상,92912274,1,B25J-0009/104,GRAY,,False,True,False,False,False,False,False,
15/972459,10702988,2018-05-07,Method and system for load estimation and gravity compensation on a robotic arm,Hiwin Technologies Corp.,HIWIN TECHNOLOGIES,HIWIN TECHNOLOGIES,TW,92912449,1,B25J-0009/1633,GRAY,,False,True,True,False,False,False,False,
17/190415,12064881,2021-03-03,Robot controlling device,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92914595,1,B25J-0009/1674,GRAY,,False,True,False,False,False,False,False,
17/211827,12023808,2021-03-25,Robot system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92915001,1,B25J-0009/1612,GRAY,,False,True,False,False,False,False,False,
16/684728,11267123,2019-11-15,Robot system and coupling method,Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,미상,92915983,1,B25J-0009/1687,GRAY,,False,True,False,False,False,False,False,
16/705315,11230010,2019-12-06,Robot system and coupling method,Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,미상,92916245,1,B25J-0009/1687,GRAY,,False,True,False,False,False,False,False,
16/795781,11458633,2020-02-20,Article transfer apparatus,"Daifuku Co., Ltd.",DAIFUKU,DAIFUKU,JP,92917640,1,B25J-0009/1687,E_auto,제외전용신호+Tier신호없음,False,False,False,False,False,True,False,
17/601429,12172296,2020-04-06,Holding device and robot provided with same,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92918867,1,B25J-0015/0004,GRAY,,False,True,False,False,False,False,False,
17/624575,11975450,2020-07-02,Transfer robot,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92920417,1,B25J-0009/0087,GRAY,,False,True,False,False,False,False,False,
17/767058,11992951,2020-10-07,"Control method, control device, robot system, program, and recording medium",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92922091,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
17/778016,12195287,2020-11-20,Robot system and method of operating the same,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92922754,1,B25J-0015/0061,GRAY,,False,True,False,False,False,False,False,
16/784262,11433551,2020-02-07,Measurement system and method for positioning accuracy of a robotic arm,INSTITUTE FOR INFORMATION INDUSTRY,INSTITUTE FOR INFORMATION INDUSTRY,INSTITUTE FOR INFORMATION INDUSTRY,TW,92922757,1,B25J-0013/087,GRAY,,False,True,False,False,False,False,False,
17/780522,12115684,2020-11-27,"Holding device, robot, and robot system",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,92922914,1,B25J-0009/1694,GRAY,,False,False,False,False,False,False,False,
16/902674,11491663,2020-06-16,Robotic force/torque sensor with controlled thermal conduction,"ATI Industrial Automation, Inc.",ATI INDUSTRIAL AUTOMATION,ATI INDUSTRIAL AUTOMATION,US,92926397,1,B25J-0013/085,GRAY,,False,False,False,False,False,False,False,
17/519547,12115651,2021-11-04,Control device for industrial robot,NIDEC SANKYO CORPORATION,NIDEC SANKYO,NIDEC SANKYO,JP,92928858,1,B25J-0019/06,GRAY,,False,False,False,False,False,False,False,
15/197039,10099377,2016-06-29,Methods and systems providing misalignment correction in robots,"APPLIED MATERIALS, INC.",APPLIED MATERIALS,APPLIED MATERIALS,US,92979744,1,B25J-0009/1692,GRAY,,False,False,False,False,False,False,False,
17/604285,12017364,2020-04-15,"Motion planning graph generation user interface, systems, methods and articles","REALTIME ROBOTICS, INC.",REALTIME ROBOTICS,REALTIME ROBOTICS,US,92982700,1,B25J-0009/1664,GRAY,,False,True,False,False,False,False,False,
15/748907,10751871,2015-07-30,Robot and method of controlling the same,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93008067,1,B25J-0009/0096,GRAY,,False,True,False,False,False,False,False,
15/768802,10751874,2016-10-05,Method of teaching robot and robotic arm control device,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93008595,1,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
15/776457,10906193,2016-03-14,"Manufacturing system, method of constructing the manufacturing system, end effector, robot, and working method of robot",KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93008599,1,B25J-0015/08,GRAY,,False,True,False,False,False,False,False,
16/060312,11072077,2016-12-02,Robot system and operation method thereof,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93008746,1,B25J-0013/003,GRAY,,False,True,False,False,False,False,False,
16/469184,11207775,2017-12-13,Method of teaching robot,"KAWASAKI JUKOGYO KABUSHIKI KAISHA | KAWASAKI ROBOTICS (USA), INC.",KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93011186,1,B25J-0009/163,GRAY,,False,True,False,False,False,False,False,
16/234339,10974388,2018-12-27,Method of correcting position of robot and robot,"KAWASAKI JUKOGYO KABUSHIKI KAISHA | KAWASAKI ROBOTICS (USA), INC.",KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93016974,1,B25J-0009/1692,GRAY,,False,False,False,False,False,False,False,
16/234084,11059178,2018-12-27,Method of correcting position of robot and robot,"KAWASAKI JUKOGYO KABUSHIKI KAISHA | KAWASAKI ROBOTICS (USA), INC.",KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93016975,1,B25J-0009/1692,GRAY,,False,False,False,False,False,False,False,
17/067423,11554498,2020-10-09,"Wafer jig, robot system, communication method, and robot teaching method","KAWASAKI JUKOGYO KABUSHIKI KAISHA | KAWASAKI ROBOTICS (USA), INC.",KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,93030935,1,B25J-0011/0095,GRAY,,False,False,False,False,False,False,False,
14/738302,10046458,2015-06-12,System of confining robot movement actions and a method thereof,Jason Yan,JASON YAN,JASON YAN,TW,93053813,1,B25J-0009/1676,E_auto,제외전용신호+Tier신호없음,False,False,False,False,True,False,False,
16/948363,11314232,2020-09-15,Frequency response diagnostics for characterizing servo controlled mechanisms,"APPLIED MATERIALS, INC.",APPLIED MATERIALS,APPLIED MATERIALS,US,93067155,1,B25J-0009/1674,GRAY,,False,True,False,False,False,False,False,
15/493503,9789604,2017-04-21,Remote control system for pointing robot,PixArt Imaging Inc,PIXART IMAGING,PIXART IMAGING,TW,93227153,2,B25J-0009/161,GRAY,,False,False,False,False,False,False,False,
15/213736,9937624,2016-07-19,Mechanism-parameter-calibration method for robotic arm system,"Delta Electronics, Inc.",DELTA ELECTRONICS,DELTA ELECTRONICS,TW,93234049,3,B25J-0009/1692,GRAY,,False,True,False,False,False,False,False,
15/146725,10065319,2016-05-04,Tool calibration apparatus of robot manipulator,"DELTA ELECTRONICS, INC.",DELTA ELECTRONICS,DELTA ELECTRONICS,TW,93237762,1,B25J-0009/1692,GRAY,,False,True,False,False,False,False,False,
14/882444,10112306,2015-10-13,Auto-redirecting robot and the method thereof,Jason Yan,JASON YAN,JASON YAN,TW,93239081,1,B25J-0013/086,GRAY,,False,True,False,False,False,False,False,
15/392251,10144125,2016-12-28,Control device of robot arm and teaching system and method using the same,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,TW,93239971,2,B25J-0009/0081,GRAY,,False,True,False,False,False,False,False,
