record_id,등록번호,발명의 명칭,출원인,출원인_norm,출원인_그룹,출원인_국적1,출원일,WIPS패밀리 ID,Current CPC Main,relevance_score,candidate_type,label_v1,gold_v1_1,adjust
15/771461,10814484,"Method, control system and movement setting means for controlling the movements of articulated arms of an industrial robot",KEBA AG,KEBA,KEBA,AT,2016-10-28,5243763,B25J-0009/1664,0.1,easy_negative,GRAY,False,
15/904772,10695910,Automatic calibration method for robot system,Tyco Electronics (Shanghai) Co. Ltd. | TE Connectivity Corporation,TYCO ELECTRONICS (SHANGHAI),TYCO ELECTRONICS (SHANGHAI),CN,2018-02-26,5226097,B25J-0009/1692,0.1,easy_negative,GRAY,False,
15/864050,10751876,"Moving robot, method of controlling moving robot, and control program",TOYOTA JIDOSHA KABUSHIKI KAISHA,TOYOTA JIDOSHA,TOYOTA,JP,2018-01-08,5237084,B25J-0009/1666,0.1,easy_negative,GRAY,False,
15/780863,10611027,Assembly apparatus and control method therefor,SONY CORPORATION,SONY,SONY,JP,2016-11-29,5256724,B25J-0009/1664,0.1,easy_negative,GRAY,False,
15/361992,10099374,Robotic safety using wearables,BRAGI GmbH,BRAGI,BRAGI,DE,2016-11-28,5255833,B25J-0009/1676,0.1,easy_negative,GRAY,False,
15/844633,10625417,"Control system, setting device, setting method, and storage device",OMRON Corporation,OMRON,OMRON,JP,2017-12-18,5244759,B25J-0009/1666,0.1,easy_negative,GRAY,False,
15/895438,10836039,Control device and robot system,Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,JP,2018-02-13,5241208,B25J-0009/1633,0.1,easy_negative,GRAY,False,
15/623304,10625427,Method for controlling location of end effector of robot using location alignment feedback,The Boeing Company,THE BOEING,THE BOEING,US,2017-06-14,5275854,B25J-0013/088,0.1,easy_negative,GRAY,False,
16/033512,10695906,Moving robot and controlling method,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2018-07-12,5284282,B25J-0009/1666,0.1,easy_negative,GRAY,False,
16/083621,11400606,Articulated robot and method of estimating decrease state of gas in gas spring,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2017-03-09,5283595,B25J-0019/0095,0.1,easy_negative,GRAY,False,
16/082777,10946522,Digital method and automated robotic setup for producing variable-density and arbitrary shaped metallic meshes,ETH ZURICH,ETH ZURICH,ETH ZURICH,CH,2017-03-10,5283280,B25J-0009/1669,0.1,easy_negative,GRAY,False,
15/777773,10518413,Industrial robot and method for controlling the robot to automatically select which program code to be executed next,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2015-12-11,5255916,B25J-0009/1664,0.1,easy_negative,GRAY,False,
15/936452,11065764,Method of generating robot operation command and robot operation command generation device,KABUSHIKI KAISHA YASKAWA DENKI,YASKAWA DENKI,YASKAWA,JP,2018-03-27,5264578,B25J-0009/1661,0.1,easy_negative,GRAY,False,
15/893680,10875180,Robot system,OMRON Corporation,OMRON,OMRON,JP,2018-02-11,5267841,B25J-0009/1666,0.1,easy_negative,GRAY,False,
16/037911,11020856,Transportation vehicle and method for controlling a robot,Volkswagen AG,VOLKSWAGEN,VOLKSWAGEN,미상,2018-07-17,5290920,B25J-0009/1694,0.1,easy_negative,GRAY,False,
16/033569,10967512,Moving robot and controlling method,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2018-07-12,5284280,B25J-0009/1666,0.1,easy_negative,GRAY,False,
16/777918,11511432,Robot control method,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2020-01-31,5289271,B25J-0009/1676,0.1,easy_negative,GRAY,False,
16/012813,10569414,"Robot control apparatus, robot control method, and robot control program",OMRON Corporation,OMRON,OMRON,JP,2018-06-20,5291380,B25J-0009/0093,0.1,easy_negative,E_auto,False,
16/085162,11318606,Controlling an automation assembly,KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2017-03-13,5285236,B25J-0009/163,0.1,easy_negative,GRAY,False,
16/085783,11498226,"Protective device for an effector of a manipulator, device for manipulating workpieces, and a method for actuating a device for manipulating workpieces",DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT E.V.,DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT EV,DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT EV,DE,2017-03-16,5285274,B25J-0019/0075,0.1,easy_negative,GRAY,False,
16/032615,11376737,"Arrangement comprising an automatic movement machine and a delimiting device, delimiting device for the arrangement, and method for operating the arrangement",SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,2018-07-11,5282696,B25J-0009/1676,0.1,easy_negative,GRAY,False,
16/090534,11780099,Robot-aided grinding apparatus,FERROBOTICS COMPLIANT ROBOT TECHNOLOGY GMBH,FERROBOTICS COMPLIANT ROBOT TECHNOLOGY,FERROBOTICS COMPLIANT ROBOT TECHNOLOGY,AT,2017-04-04,5292042,B25J-0011/0065,0.1,easy_negative,GRAY,False,
16/104296,11148285,Operating a hand-guided robot,SIEMENS HEALTHCARE GMBH,SIEMENS HEALTHCARE,SIEMENS HEALTHCARE,DE,2018-08-17,5293540,B25J-0009/163,0.1,easy_negative,GRAY,False,
16/110563,10899002,"Article movement apparatus, article movement method, and article movement control program",KABUSHIKI KAISHA TOSHIBA | TOSHIBA INFRASTRUCTURE SYSTEMS & SOLUTIONS CORP.,TOSHIBA,TOSHIBA,JP,2018-08-23,5301338,B25J-0009/0093,0.1,easy_negative,GRAY,False,
16/142120,10940595,Robot,Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,미상,2018-09-26,5306563,B25J-0019/0075,0.1,easy_negative,GRAY,False,
16/051639,10307911,Robot,"PANASONIC INTTELLECTUAL PROPERTY MANAGEMENT CO., LTD. | Panasonic Intellectual Property Management Co., Ltd.",PANASONIC INTTELLECTUAL PROPERTY MANAGEMENT,PANASONIC,JP,2018-08-01,5300924,B25J-0009/1697,0.1,easy_negative,GRAY,False,
16/143674,10953537,Robot,Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,미상,2018-09-27,5306562,B25J-0009/06,0.1,easy_negative,GRAY,False,
16/155994,11090810,Robot system,Seiko Epson Corporation,SEIKO EPSON,SEIKO EPSON,JP,2018-10-10,5312296,B25J-0009/1692,0.1,easy_negative,GRAY,False,
16/124206,11007655,Manipulation unit and robot with manipulated switch,KABUSHIKI KAISHA YASKAWA DENKI,YASKAWA DENKI,YASKAWA,JP,2018-09-07,5306757,B25J-0015/0683,0.1,easy_negative,GRAY,False,
15/825914,10730180,User interface for a teleoperated robot,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2017-11-29,5306968,B25J-0009/1689,0.1,easy_negative,GRAY,False,
16/326892,11292123,"Continuum robot, modification method of kinematic model of continuum robot, and control method of continuum robot",CANON KABUSHIKI KAISHA,CANON,CANON,JP,2017-08-10,5332496,B25J-0009/065,0.1,easy_negative,GRAY,False,
15/187582,9868214,Localization of a mobile system,X DEVELOPMENT LLC,X DEVELOPMENT,ALPHABET,US,2016-06-20,5313673,B25J-0009/1676,0.1,easy_negative,GRAY,False,
16/160977,11192244,"Robot system, robot controller, and method for withdrawing robot",KABUSHIKI KAISHA YASKAWA DENKI,YASKAWA DENKI,YASKAWA,JP,2018-10-15,5316177,B25J-0009/1633,0.1,easy_negative,GRAY,False,
15/846038,11331809,Dynamically controlled robotic stiffening element,Sarcos Corp.,SARCOS,SARCOS,US,2017-12-18,5331264,B25J-0013/025,0.1,easy_negative,GRAY,False,
16/311929,11207784,Hand-held robot operating device combination comprising a basic-control position sensor,KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2017-06-20,5315090,B25J-0013/02,0.1,easy_negative,GRAY,False,
16/333145,10987799,Workpiece processing system,"DMG MORI CO., LTD.",DMG MORI,DMG MORI,JP,2017-06-22,5338967,B25J-0009/0081,0.1,easy_negative,GRAY,False,
15/835280,10843330,Resistance-based joint constraint for a master robotic system,Sarcos Corp.,SARCOS,SARCOS,US,2017-12-07,5328729,B25J-0003/04,0.1,easy_negative,GRAY,False,
16/276547,10913162,Robot system and control method of robot,OMRON Corporation,OMRON,OMRON,JP,2019-02-14,5358113,B25J-0011/0075,0.1,easy_negative,GRAY,False,
16/248802,11400591,Control device of robot and control method of robot,OMRON CORPORATION,OMRON,OMRON,JP,2019-01-16,5358058,B25J-0009/1633,0.1,easy_negative,GRAY,False,
16/314651,11478935,Method for robot to automatically find bending position,"NANJING ESTUN ROBOTICS CO., LTD",NANJING ESTUN ROBOTICS,NANJING ESTUN ROBOTICS,CN,2017-12-14,5335359,B25J-0009/1694,0.1,easy_negative,GRAY,False,
16/324918,11241792,"Method and device for detecting abnormality of encoder, and robot control system","PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",PANASONIC INTELLECTUAL PROPERTY MANAGEMENT,PANASONIC,JP,2017-09-04,5351454,B25J-0009/1674,0.1,easy_negative,GRAY,False,
15/406944,10369702,Automated work piece moment of inertia (MOI) identification system and method for same,Raytheon Company,RAYTHEON,RAYTHEON,US,2017-01-16,5349458,B25J-0013/085,0.1,easy_negative,GRAY,False,
16/332563, ,Systems for Robotic Harvesting,"ABUNDANT ROBOTS, INC.",ABUNDANT ROBOTS,ABUNDANT ROBOTS,US,2017-09-20,5333009,B25J-0015/0658,0.1,easy_negative,GRAY,False,
16/267388,10919147,Parallel link robot and parallel link robot system,KABUSHIKI KAISHA YASKAWA DENKI,YASKAWA DENKI,YASKAWA,JP,2019-02-05,5358360,B25J-0009/1065,0.1,easy_negative,GRAY,False,
16/316041,10882183,Robot controlling method and welding method,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",PANASONIC INTELLECTUAL PROPERTY MANAGEMENT,PANASONIC,JP,2017-05-09,5345045,B25J-0009/1641,0.1,easy_negative,GRAY,False,
15/755124,11137747,Control system for a production line drive unit,OMRON CORPORATION,OMRON,OMRON,JP,2017-08-16,5338621,B25J-0009/1679,0.1,easy_negative,GRAY,False,
16/275346,11052542,Robot system and control method of robot,OMRON Corporation,OMRON,OMRON,JP,2019-02-14,5358114,B25J-0009/1697,0.1,easy_negative,GRAY,False,
16/468559,11247338,Robot system and cutting blade,"KYORAKU CO., LTD.",KYORAKU,KYORAKU,JP,2017-12-14,5368382,B25J-0009/0096,0.1,easy_negative,GRAY,False,
16/471633,11338446,Machining robot and machining method,SUBARU CORPORATION,SUBARU,SUBARU,JP,2017-10-31,5373597,B25J-0013/085,0.1,easy_negative,GRAY,False,
15/844062,10369704,Base systems for supporting soft robotic actuators,"Soft Robotics, Inc.",SOFT ROBOTICS,SOFT ROBOTICS/OXIPITAL,US,2017-12-15,5368104,B25J-0015/0023,0.1,easy_negative,GRAY,False,
16/939779,11602841,Systems and methods for remote operating and/or monitoring of a robot,Brain Corporation,BRAIN,BRAIN,US,2020-07-27,5361818,B25J-0009/161,0.1,easy_negative,GRAY,False,
16/426571,11161242,Method for controlling robot,"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",PANASONIC INTELLECTUAL PROPERTY MANAGEMENT,PANASONIC,JP,2019-05-30,5368426,B25J-0009/1633,0.1,easy_negative,GRAY,False,
16/406182,11584012,"Method, apparatus, computer-readable storage media for robotic programming",SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,2019-05-08,5375448,B25J-0009/1671,0.1,easy_negative,GRAY,False,
16/406172,11607808,"Method, apparatus and system for robotic programming",SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,2019-05-08,5375447,B25J-0009/1664,0.1,easy_negative,GRAY,False,
15/424058,10661442,Calibration article for a 3D vision robotic system,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2017-02-03,5383282,B25J-0009/1692,0.1,easy_negative,GRAY,False,
15/423442,10377040,Systems and methods for assisting a robotic apparatus,BRAIN CORPORATION,BRAIN,BRAIN,US,2017-02-02,5383026,B25J-0009/1666,0.1,easy_negative,GRAY,False,
16/583429,11446827,"End effector with movable protective sleeve for machining workpieces, and robot system comprising an end effector",ABB Schweiz AG,ABB SCHWEIZ,ABB,CH,2019-09-26,5398339,B25J-0015/0019,0.1,easy_negative,GRAY,False,
16/486950,11413772,Industrial robot system with supervision sensor,ABB Schweiz AG,ABB SCHWEIZ,ABB,CH,2017-02-22,5387770,B25J-0019/0066,0.1,easy_negative,GRAY,False,
16/482600,11364630,Method for controlling an industrial robot during lead-through programming of the robot and an industrial robot,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2017-02-17,5386133,B25J-0009/1664,0.1,easy_negative,GRAY,False,
16/488606,11230015,Robot system,FUJI CORPORATION,FUJI,FUJI,JP,2017-03-23,5397797,B25J-0009/1697,0.1,easy_negative,GRAY,False,
16/351390,11014235,Systems and methods for semantic knowledge based dynamic utility calculation,Tata Consultancy Services Limited,TATA CONSULTANCY SERVICES,TATA CONSULTANCY SERVICES,IN,2019-03-12,5401339,B25J-0009/1661,0.1,easy_negative,GRAY,False,
16/641087,11465292,Modular movable robot,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2019-05-20,5405412,B25J-0011/008,0.1,easy_negative,GRAY,False,
16/555615,11279504,Robot system and control method thereof,"HITACHI TRANSPORT SYSTEM, LTD.",HITACHI TRANSPORT SYSTEM,HITACHI TRANSPORT SYSTEM,JP,2019-08-29,5411769,B25J-0009/1687,0.1,easy_negative,GRAY,False,
15/891344,10814486,"Information processing device, information processing method, and non-transitory computer-readable recording medium",OMRON Corporation,OMRON,OMRON,JP,2018-02-07,5292777,B25J-0009/1671,0.1,easy_negative,GRAY,False,
16/611602,11420323,Method and control system for controlling movement sequences of a robot,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2017-05-16,5413945,B25J-0009/0093,0.1,easy_negative,GRAY,False,
16/614510,11167416,Speed reducer angular transmission error identification system and speed reducer angular transmission error identification method,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2018-05-17,5415154,B25J-0009/1653,0.1,easy_negative,GRAY,False,
16/617790,11839985,Control of a robot assembly,KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2018-05-17,5418179,B25J-0009/1697,0.1,easy_negative,GRAY,False,
16/489218,11458643,Robot controller,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2018-02-26,5389061,B25J-0019/00,0.1,easy_negative,GRAY,False,
16/617596,11413749,"Drive unit of an automation component, in particular a gripping, clamping, and changing or pivoting unit",SCHUNK GMBH & CO. KG SPANN-UND GREIFTECHNIK,SCHUNK & CO KG SPANN-UND GREIFTECHNIK,SCHUNK & CO KG SPANN-UND GREIFTECHNIK,DE,2018-05-23,5418186,B25J-0009/1643,0.1,easy_negative,GRAY,False,
16/629995,11148298,Arrangement for an articulated arm robot and method for determining the positioning of a mount for an end effector of an articulated arm robot,Alina Grädener | Leo Rokeach,ALINA GRÄDENER,ALINA GRÄDENER,DE,2018-07-11,5432514,B25J-0013/088,0.1,easy_negative,GRAY,False,
16/420852,11285611,Robot and method of controlling thereof,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2019-05-23,5424390,B25J-0009/1697,0.1,easy_negative,GRAY,False,
16/636497,11478932,"Handling assembly comprising a handling device for carrying out at least one work step, method, and computer program",ROBERT BOSCH GMBH,ROBERT BOSCH,ROBERT BOSCH,DE,2018-06-18,5440681,B25J-0009/1671,0.1,easy_negative,GRAY,False,
16/031981,10723025,Computer-implemented methods and systems for generating material processing robotic tool paths,"HYPERTHERM, INC.",HYPERTHERM,HYPERTHERM,US,2018-07-10,5432506,B25J-0009/1643,0.1,easy_negative,GRAY,False,
16/551818,11491652,Method for programming robots and computing device and computer program,Volkswagen Aktiengesellschaft,VOLKSWAGEN,VOLKSWAGEN,미상,2019-08-27,5411256,B25J-0009/1656,0.1,easy_negative,GRAY,False,
16/831280,11358280,"Method, device, and program for processing signals","HANWHA CO., LTD.",HANWHA,HANWHA,KR,2020-03-26,5456954,B25J-0009/1689,0.1,easy_negative,GRAY,False,
17/299202,12070866,Articulated-arm robot,SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,2019-11-14,5438312,B25J-0009/1674,0.1,easy_negative,GRAY,False,
16/762393,11633858,Method and system for simulating a braking operation of a robot,KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2018-10-24,5470490,B25J-0009/1602,0.1,easy_negative,GRAY,False,
16/662287,11602854,Method and apparatus for controlling behavior of service robot,"Samsung Electronics Co., Ltd.",SAMSUNG ELECTRONICS,SAMSUNG,KR,2019-10-24,5445675,B25J-0009/1679,0.1,easy_negative,E_auto,False,
16/214982,10976728,Automatic process planning for robotic deburring operations,RAYTHEON TECHNOLOGIES CORPORATION,RAYTHEON TECHNOLOGIES,RAYTHEON TECHNOLOGIES,US,2018-12-10,5442672,B25J-0013/085,0.1,easy_negative,GRAY,False,
16/131016,10940588,Hybrid delta robot,Neil Ludban,NEIL LUDBAN,NEIL LUDBAN,US,2018-09-13,5464741,B25J-0009/1664,0.1,easy_negative,GRAY,False,
16/905904,11325249,Modular robot control method and system,"Beijing KEYi Technology Co., Ltd.",BEIJING KEYI TECHNOLOGY,BEIJING KEYI TECHNOLOGY,CN,2020-06-18,5483869,B25J-0009/1617,0.1,easy_negative,GRAY,False,
16/762338,11584018,User interactive electronic system and method for controlling a robotic arm,TEENAGE ENGINEERING AB,TEENAGE ENGINEERING,TEENAGE ENGINEERING,SE,2018-11-07,5471145,B25J-0011/003,0.1,easy_negative,GRAY,False,
15/860377,10913154,Systems and method for robotic learning of industrial tasks based on human demonstration,GENERAL ELECTRIC COMPANY,GENERAL ELECTRIC,GENERAL ELECTRIC,US,2018-01-02,5487359,B25J-0009/1664,0.1,easy_negative,GRAY,False,
15/827334,10828778,Method for operating a robot,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2017-11-30,5476076,B25J-0009/1671,0.1,easy_negative,GRAY,False,
16/761059,11826912,Method and control means for controlling a robot assembly,KUKA DEUTSCHLAND GMBH,KUKA DEUTSCHLAND,KUKA,DE,2018-10-26,5466283,B25J-0009/1664,0.1,easy_negative,GRAY,False,
15/947714,11633863,Condition-based robot audio techniques,"DIGITAL DREAM LABS, INC.",DIGITAL DREAM LABS,DIGITAL DREAM LABS,US,2018-04-06,5504380,B25J-0011/001,0.1,easy_negative,GRAY,False,
15/930473,11193755,"Measurement system, measurement device, measurement method, and measurement program",OMRON CORPORATION,OMRON,OMRON,JP,2020-05-13,5490334,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/029064,11110609,Method for controlling a robot arm,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2020-09-23,5517793,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/046801,11850739,"Robot control device, maintenance management method, and maintenance management program",OMRON CORPORATION,OMRON,OMRON,JP,2019-02-22,5525164,B25J-0019/0066,0.1,easy_negative,GRAY,False,
17/046833,11938624,Parallel kinematic robot,ABB SCHWEIZ AG,ABB SCHWEIZ,ABB,CH,2018-04-24,5519787,B25J-0009/0051,0.1,easy_negative,GRAY,False,
17/096180,11759953,"Encoder abnormality detecting method, operation control device, robot, and robot system","PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD.",PANASONIC INTELLECTUAL PROPERTY MANAGEMENT,PANASONIC,JP,2020-11-12,5527169,B25J-0009/1674,0.1,easy_negative,GRAY,False,
17/096999,11458629,Robot system and method of operating the same,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2020-11-13,5527141,B25J-0009/0087,0.1,easy_negative,GRAY,False,
16/552070,11654561,Automated construction robot systems and methods,ASCEND ROBOTICS LLC,ASCEND ROBOTICS,ASCEND ROBOTICS,US,2019-08-27,5560944,B25J-0009/1669,0.1,easy_negative,GRAY,False,
17/054344,11820007,Abnormality detection device and abnormality detection method,"NISSAN MOTOR CO., LTD.",NISSAN MOTOR,NISSAN MOTOR,JP,2018-05-11,5524055,B25J-0009/1674,0.1,easy_negative,GRAY,False,
17/172098,11833697,Method of programming an industrial robot,ABB Schweiz AG,ABB SCHWEIZ,ABB,CH,2021-02-10,5555052,B25J-0009/1671,0.1,easy_negative,GRAY,False,
16/137744,11241795,"Soft package, robot system for processing the same, and method thereof","Beijing Jingdong Shangke Information Technology Co., Ltd. | JD.com American Technologies Corporation",BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY,BEIJING JINGDONG SHANGKE INFORMATION TECHNOLOGY,CN,2018-09-21,5566764,B25J-0009/1697,0.1,easy_negative,GRAY,False,
17/272974,11945113,"Parameter adjustment device, parameter adjustment method, and program",OMRON CORPORATION,OMRON,OMRON,JP,2019-03-15,5551873,B25J-0009/1612,0.1,easy_negative,GRAY,False,
16/972449,11992953,Abnormality determination device and abnormality determination method,"NISSAN MOTOR CO., LTD.",NISSAN MOTOR,NISSAN MOTOR,JP,2018-06-04,5531216,B25J-0009/1674,0.1,easy_negative,GRAY,False,
